age,sex,income,employment_duration_years,loan_amount,purpose,existing_debt,credit_history_years,credit_limit,credit_used,late_payments_last_2y,num_open_accounts,checking_balance,savings_balance,target
71,male,81877.6,1.72,500.0,medical,25535.76,8.25,12960.7,3012.77,0,9,-4533.09,11223.67,0
35,male,77133.03,3.59,20270.29,business,19654.85,2.27,24760.46,8643.51,0,7,5486.28,23213.96,0
73,male,65448.88,2.53,2540.4,furniture,19058.11,5.77,12911.73,3674.69,1,7,5607.22,0.0,0
34,male,28424.69,3.94,14655.96,furniture,5357.4,15.92,3029.52,1953.22,1,4,2769.78,5826.44,1
44,male,60390.35,0.83,13973.47,furniture,9489.93,6.83,26980.26,4717.32,1,5,3176.65,4417.52,1
21,male,56513.28,2.58,20676.69,car,2978.81,1.27,16766.25,4358.72,0,9,4679.14,2917.06,1
59,male,52965.82,2.02,16407.4,education,11350.14,1.53,21857.92,1552.33,0,6,4623.23,7257.64,0
31,male,67493.97,2.02,500.0,other,20873.05,5.97,26265.77,8083.36,2,8,1087.45,4898.73,1
66,female,56436.68,1.45,5721.77,business,9963.68,1.0,28076.24,5264.98,2,10,4867.55,1831.4,0
25,female,58320.26,2.44,13105.64,other,25471.75,7.68,16048.65,3890.96,1,3,960.58,4175.46,1
24,male,56464.31,1.85,10440.16,other,10058.8,30.75,15302.97,5591.88,2,2,2730.65,7339.4,1
44,female,51134.25,17.71,15820.89,business,14674.3,2.4,10876.37,9280.45,1,6,2600.07,6768.83,1
22,male,12895.0,8.84,18314.93,car,1555.45,3.77,4514.01,2100.7,3,5,-578.32,5131.79,0
36,male,46505.18,0.96,16867.61,other,5667.23,9.59,13693.22,5636.25,1,2,-228.96,499.31,1
57,female,34988.54,0.22,10285.8,education,3724.64,0.67,13698.17,6060.37,1,9,8702.33,20914.86,0
46,female,21962.86,0.35,500.0,education,2143.65,11.56,5328.29,3626.21,2,7,-675.66,6157.08,0
49,female,75272.7,1.37,8356.15,other,22802.71,7.3,11466.88,6433.49,2,8,3109.88,8574.78,0
23,male,76121.92,2.93,15330.95,business,3933.67,1.52,33872.29,23948.29,0,8,3739.4,953.19,1
56,male,69465.97,2.91,3276.42,car,5937.12,4.78,29955.03,8203.55,0,5,1837.35,5137.44,0
23,female,49593.84,2.17,17050.2,medical,19533.83,4.65,11922.36,3539.99,1,6,4014.47,5089.65,1
50,female,69311.25,9.82,19267.15,other,18531.13,2.48,26070.78,5132.94,0,3,2986.95,0.0,1
63,male,45216.96,7.5,13014.94,furniture,6181.45,33.92,13427.68,5007.81,0,9,-610.75,0.0,0
59,male,48650.35,9.46,500.0,education,9650.16,8.86,19673.66,6028.64,1,11,3610.45,0.0,1
38,female,25317.52,0.64,1775.29,car,3746.19,9.05,6482.62,3377.67,1,10,365.88,397.26,0
26,male,52145.84,0.65,27089.51,medical,14182.47,3.9,16387.13,3222.03,3,5,7222.01,0.0,1
65,female,46086.95,5.35,7627.7,furniture,4503.35,7.99,5674.52,2403.56,2,1,3287.38,4263.14,0
30,female,21552.26,0.51,500.0,electronics,1849.58,9.16,3663.11,1454.07,0,10,-100.46,12384.15,0
46,male,44078.45,5.02,21881.98,business,5592.28,1.08,18191.45,9217.05,0,7,3026.87,4782.93,0
31,male,43564.87,0.33,12106.84,medical,12886.07,2.05,11005.63,3172.94,1,9,-774.56,0.0,1
19,female,77356.1,3.06,20839.52,electronics,4483.08,2.1,8821.86,6125.96,4,4,2773.34,0.0,0
41,female,61095.84,0.27,14215.67,other,16144.35,4.33,10206.34,3682.23,0,10,1322.91,1737.69,1
49,female,45206.02,1.29,15668.47,car,7182.72,7.97,11963.28,3897.85,0,10,-480.61,0.0,0
61,female,49478.17,1.38,14904.07,furniture,5291.36,0.99,19156.23,5278.08,1,1,-518.32,5826.74,1
59,male,45795.82,6.12,17579.91,car,13927.07,11.37,11238.02,1738.56,1,7,9304.8,12118.59,1
65,female,41347.55,0.46,30219.44,medical,3439.0,4.8,16459.4,2121.67,0,6,2274.18,544.57,0
64,male,25516.31,4.84,19768.05,electronics,6847.32,5.53,11309.45,7220.94,3,8,704.78,4456.8,1
40,male,42281.07,1.28,500.0,car,10737.73,10.86,9997.55,1687.19,0,3,185.24,1426.24,0
37,female,31570.23,3.38,15573.29,medical,5206.65,6.48,13264.24,1358.58,2,2,3413.5,222.23,1
52,male,22494.32,9.19,21131.85,furniture,9825.1,0.9,3391.07,1442.04,1,4,84.51,5137.46,1
45,female,54201.99,5.83,21621.61,business,3574.75,4.8,14423.88,7371.87,1,6,-1283.85,20.17,0
34,female,52042.76,6.63,8587.16,education,5068.17,2.36,7235.24,1594.7,1,3,1902.76,0.0,0
19,female,12839.26,13.49,21319.56,car,2872.32,12.05,1553.69,574.98,2,6,1880.09,0.0,1
45,female,42791.68,0.42,19421.94,business,12853.44,5.91,5383.66,1977.23,0,5,748.9,4387.53,1
44,female,62922.62,11.79,32580.14,other,23021.19,10.96,8928.77,5954.31,1,8,-673.88,10402.06,1
71,female,64066.03,10.97,5999.99,electronics,19859.4,1.84,27823.26,14158.73,1,5,827.09,8243.85,1
64,female,63465.06,3.31,7940.8,medical,14927.31,5.01,20148.31,14117.51,0,2,591.09,12951.96,1
33,male,45700.44,7.66,9551.05,furniture,14738.75,5.8,21888.47,5351.06,1,7,174.91,0.0,0
24,male,29789.18,0.07,8078.22,furniture,1325.84,13.75,9389.55,5802.65,3,3,2829.5,9104.86,1
62,female,25493.42,3.0,4879.83,furniture,2218.15,4.98,8960.54,3338.18,0,4,8678.68,0.0,0
45,female,51202.89,2.42,500.0,furniture,2812.06,6.83,8898.73,3948.32,1,8,5995.3,8255.55,1
20,male,51827.04,16.19,8522.4,furniture,9052.92,4.65,16389.39,1171.18,1,4,7825.76,13865.12,0
60,male,68171.96,1.19,14954.86,business,15072.25,3.5,17323.93,7768.71,0,1,296.93,6990.29,1
37,male,64799.63,3.01,8054.23,car,4691.64,1.04,30622.63,5221.93,0,4,7024.06,13970.87,1
27,female,42619.88,0.78,27483.05,education,9729.85,2.44,20183.43,2587.66,2,5,2681.83,407.61,1
55,female,22604.29,3.1,12107.01,furniture,3596.49,2.81,4055.2,547.72,0,8,4959.09,3194.61,1
62,male,39256.08,6.53,22328.23,furniture,6220.35,15.27,13663.17,1968.23,0,8,3373.11,0.0,1
62,female,48910.16,4.89,14091.36,medical,9547.87,4.77,17376.33,7520.61,2,1,970.2,4208.74,1
33,female,41362.5,0.01,18611.26,education,6796.73,3.41,13443.39,8224.54,2,9,4158.49,5618.04,1
51,female,34597.91,0.22,14233.93,electronics,5289.4,1.51,5180.41,3929.05,0,9,3454.79,4156.21,1
44,female,49551.93,4.34,22950.28,business,2364.6,4.42,17918.28,4339.06,1,2,-3304.56,1155.17,0
67,male,35928.76,3.86,12447.51,other,2405.92,1.8,15076.93,3566.23,2,4,1627.63,1055.71,0
28,male,33694.81,2.79,15968.97,furniture,1510.68,7.48,8022.41,1137.29,3,9,4617.21,6071.02,1
64,female,50606.15,1.1,14930.66,furniture,4778.65,3.04,15476.41,8299.68,3,7,2832.26,3044.28,1
37,female,37764.13,0.05,9693.72,business,9795.37,14.62,5533.62,1996.3,2,4,3408.41,0.0,1
53,female,49393.88,6.17,15239.86,education,4295.53,0.91,23327.52,15728.98,1,9,-254.27,0.0,0
46,female,49917.67,3.78,29875.09,business,6345.03,8.63,7178.92,3131.0,1,7,2768.63,427.07,1
37,male,24490.28,5.88,9836.82,furniture,4948.58,9.02,4490.31,759.17,1,6,1710.97,0.0,1
31,male,36337.66,5.39,15355.72,other,5897.1,0.67,7972.17,6674.74,0,1,1389.64,0.0,0
38,female,70879.98,2.88,22062.23,car,8066.99,3.23,30500.8,21666.47,0,8,-37.77,1460.17,1
52,male,24082.57,2.05,21122.03,furniture,5099.92,4.63,9157.69,6118.15,0,2,4744.59,3123.4,1
53,female,8000.0,0.37,12093.73,business,1581.84,0.39,822.45,617.34,0,11,3036.41,3.97,1
53,male,11486.79,2.52,500.0,education,3043.42,0.09,1992.09,296.58,1,3,2733.64,17147.21,1
55,male,45523.98,2.54,16133.62,electronics,4848.16,0.75,18212.34,11262.8,0,1,8152.35,0.0,0
20,male,45556.51,1.09,500.0,other,5245.52,0.2,11914.57,8209.67,0,5,3421.4,11255.27,1
40,female,42883.0,8.23,23759.5,electronics,6900.81,1.66,4737.95,1726.15,0,4,5601.49,3024.59,1
35,male,66855.42,4.36,13355.79,business,6480.65,20.18,32462.77,18046.08,0,4,2818.8,54.84,0
40,female,8000.0,0.56,19997.39,electronics,157.31,4.76,1283.95,298.9,2,11,940.51,7525.46,1
39,female,52126.81,10.61,4783.11,education,10685.46,5.57,15856.28,9300.41,1,4,-1177.41,1282.73,0
28,female,73105.89,3.45,500.0,medical,23284.63,0.62,14571.94,11837.52,2,10,2724.17,0.0,1
72,female,24699.95,1.29,14086.04,electronics,3619.25,6.66,9756.18,3015.21,0,2,-5990.47,14738.86,0
18,male,38163.48,11.68,11731.17,electronics,5813.8,2.86,15673.38,2860.66,1,7,2817.4,0.0,0
51,female,31447.95,2.5,8067.67,medical,3271.21,36.34,8141.5,1449.95,0,2,2946.2,2530.76,0
44,female,28901.77,7.3,12677.29,car,8825.07,3.81,10502.32,5046.32,1,3,1347.3,5140.43,0
58,male,39127.28,3.98,34139.49,education,1314.11,11.98,18140.56,4695.91,0,2,1722.9,12448.14,0
65,female,70694.74,1.06,18676.2,furniture,20445.26,1.68,30110.56,13177.52,1,4,-1753.51,1609.41,1
54,male,78072.96,5.02,20395.99,education,22393.8,8.88,20764.21,4170.39,0,6,6156.81,19966.09,0
61,female,38953.09,1.3,18751.5,business,6058.92,4.11,10774.05,7011.55,2,10,988.25,8554.71,1
33,female,79291.08,1.58,23835.7,education,8136.34,1.03,36057.72,13701.27,1,9,-916.28,0.0,1
74,male,45640.38,2.06,10479.43,other,11197.2,5.26,5191.55,2370.5,2,8,3633.98,0.0,1
22,male,76566.44,1.91,500.0,other,18345.51,1.32,8355.28,552.35,1,6,2332.27,5421.6,0
56,male,43320.62,3.68,10491.31,furniture,7848.33,1.44,7898.14,2504.07,1,4,925.0,0.0,0
26,female,47359.04,6.01,18493.89,business,1971.82,26.35,20414.05,11050.59,1,4,607.9,7287.0,0
31,female,51578.54,2.26,4241.6,electronics,17186.89,3.06,8318.86,2409.61,1,2,1983.08,1277.62,0
65,female,102219.37,2.83,10589.07,medical,13957.77,6.62,21886.36,7163.95,0,8,6037.45,0.0,0
56,male,60323.14,0.46,6465.84,education,12587.49,2.08,21211.27,2982.35,2,9,3408.64,0.0,1
54,male,32269.24,2.98,24016.23,other,969.45,12.1,5605.07,2857.43,0,7,1896.78,9111.48,0
65,female,62441.96,0.87,17995.66,other,2370.93,1.97,13815.07,4405.46,0,7,4557.3,0.0,1
33,male,38487.01,1.58,17212.32,car,1974.03,12.18,11036.73,1268.4,1,5,2082.6,10271.65,0
54,male,36184.5,1.71,16972.81,car,7793.61,20.17,6920.06,2580.79,2,11,3204.66,10447.22,0
29,male,61354.82,3.09,11702.01,car,18061.66,8.74,30491.23,16539.43,0,10,2453.38,2011.56,1
45,female,45559.54,5.42,13580.45,medical,1693.37,8.2,7534.56,2667.53,0,5,3769.34,0.0,0
41,male,50014.37,2.51,2518.52,furniture,8595.44,10.46,22005.06,7372.62,1,9,667.57,7335.19,0
53,male,45251.73,0.28,500.0,medical,14273.9,0.89,13034.31,5945.56,0,4,-1418.03,1081.84,0
21,female,51058.5,10.78,13200.65,electronics,1203.72,10.71,7742.99,2129.43,1,2,4720.54,0.0,0
19,female,52649.39,0.97,14591.92,electronics,17210.58,3.35,7760.23,3363.28,2,4,6514.78,15454.84,0
19,female,10134.6,2.4,21674.12,business,1123.78,4.75,3041.58,1971.41,0,10,-1275.64,0.0,1
33,female,56998.31,12.11,24570.69,medical,19275.04,3.61,13759.85,7050.48,1,6,2537.88,0.0,1
50,male,27323.65,10.66,24559.99,education,3389.53,13.9,5296.44,1524.79,0,10,653.39,5710.3,1
26,male,19038.62,3.4,4015.81,business,3677.74,2.47,9206.61,3505.09,2,4,4650.14,3592.92,1
74,female,43948.6,4.88,9181.88,medical,6503.68,2.84,12540.82,4068.16,1,6,2739.94,12917.13,1
41,male,46511.66,7.42,15842.67,furniture,4406.09,13.79,21931.38,9339.7,0,1,11982.42,1716.88,1
35,female,32516.89,1.42,32255.24,business,2881.94,1.45,5384.79,713.71,0,9,1095.7,1780.26,1
68,female,59958.57,4.88,23840.79,electronics,7827.33,6.3,10396.0,2219.15,1,4,6611.88,6011.37,0
27,female,20840.85,1.35,20955.18,furniture,4005.5,3.14,7052.77,2226.68,1,2,6903.89,5197.11,1
28,female,37675.01,5.41,8897.7,electronics,11092.61,5.19,7834.53,5613.16,0,3,3600.79,5380.23,0
39,female,34472.27,2.01,4934.4,furniture,4548.73,2.44,5997.32,1683.56,1,8,2111.25,5631.71,0
22,female,44161.43,1.29,18311.26,electronics,14541.76,7.94,6088.72,4349.92,0,9,2284.51,4987.7,0
56,male,50019.56,7.0,3194.71,car,15245.01,0.72,6527.97,2870.76,1,11,2030.61,1501.1,0
62,male,26857.93,0.71,10092.51,medical,4983.5,9.63,10777.21,1642.68,0,3,5399.9,8996.07,1
38,female,58037.09,4.27,11081.78,electronics,9101.22,1.5,12354.08,5029.98,2,7,-617.91,1840.62,0
67,female,46134.04,0.05,24743.3,business,10292.71,6.57,22668.78,11309.0,0,6,1517.05,8826.1,0
18,male,10944.97,2.48,9162.42,medical,699.17,3.04,1896.2,856.88,2,8,1153.44,12326.57,0
48,female,9745.35,7.96,500.0,medical,649.18,6.52,2356.22,704.97,0,8,-3178.58,0.0,0
59,male,44778.25,6.51,16035.56,car,5921.76,18.56,11192.93,3188.77,0,1,4576.74,18426.9,0
39,male,41022.59,2.94,6407.83,education,5408.58,6.04,12309.28,4570.0,2,2,5188.76,0.0,0
71,female,43138.44,1.73,12341.05,electronics,8964.38,12.27,19336.99,1298.56,0,7,97.34,0.0,0
42,male,44496.32,1.02,11306.36,electronics,5896.74,2.34,19307.31,3574.2,0,6,5090.4,7239.94,0
70,female,49060.08,0.65,9810.37,medical,17151.1,9.56,5101.39,3407.67,2,10,-2750.97,6649.37,1
55,male,62057.69,0.24,18322.72,car,3488.3,1.59,16364.74,5546.86,1,10,2071.86,4430.89,1
31,male,25000.11,1.43,500.0,electronics,4780.23,6.02,10779.42,5286.53,1,1,1621.22,8909.51,1
65,female,23904.51,0.66,7863.89,medical,3146.11,9.35,2392.34,950.98,0,7,2263.25,5515.78,1
19,female,25320.17,5.32,17472.3,electronics,7441.85,0.03,7936.76,576.13,1,5,2247.64,16394.45,0
28,female,50200.5,0.01,7087.32,car,18832.69,3.35,10230.37,2867.09,0,6,1768.88,3680.65,0
62,female,67409.05,6.64,500.0,furniture,4822.2,2.93,17870.64,10901.58,1,1,836.68,0.0,0
69,male,37235.89,0.98,17348.44,electronics,1195.24,6.67,9983.76,839.93,1,10,1673.88,689.74,0
40,male,8000.0,7.75,20984.76,furniture,971.36,3.38,2053.61,1862.56,0,2,6089.66,6827.95,1
55,male,14328.13,4.87,11640.04,business,2479.1,10.8,6544.8,3437.11,1,11,263.84,6915.71,1
57,female,30005.34,0.82,500.0,furniture,2413.63,7.4,9439.24,4317.45,0,11,8766.02,5238.86,0
60,male,34960.88,4.15,17647.76,medical,4151.11,10.37,16134.4,8062.69,0,10,94.51,0.0,0
69,male,37649.0,16.0,500.0,electronics,5127.38,3.4,14709.35,5566.72,1,2,2720.18,10651.89,0
22,male,45694.46,2.14,14470.39,car,13292.96,8.6,10987.14,7610.06,1,5,3713.62,15621.94,0
28,male,39388.57,1.58,4900.29,car,2248.37,1.64,11715.16,6426.82,2,1,1124.73,4175.35,0
70,female,63888.11,4.91,2721.29,business,6088.47,32.72,16351.74,1189.97,0,7,6147.09,14863.63,0
49,male,32831.69,5.76,8464.72,medical,3423.03,1.72,14164.57,4679.48,0,10,3635.64,9197.54,1
48,female,29478.28,3.04,10533.62,car,5332.16,4.44,5159.85,1848.26,1,6,1385.29,17312.12,1
40,male,53619.76,0.24,6846.33,electronics,15103.61,11.87,25446.06,7925.9,0,1,6113.79,6835.86,0
38,male,17358.44,0.07,16709.63,medical,2620.33,4.84,5765.95,3677.94,1,4,-1046.48,4819.62,1
31,female,52014.45,10.96,8431.44,other,6010.13,2.81,17929.55,3610.54,0,2,303.55,9054.41,0
40,male,46845.96,3.27,19841.53,medical,2521.08,8.42,14368.62,2904.94,0,5,3687.71,1398.49,0
22,male,42346.04,1.44,14249.39,business,7419.19,1.06,13626.89,9230.17,0,5,4404.4,6442.7,1
34,male,73588.97,3.39,6419.54,medical,8593.2,0.88,27012.32,6210.35,0,10,2967.87,11984.3,0
74,male,33800.27,3.1,5072.48,electronics,2951.21,3.24,12236.17,4594.45,2,3,1618.42,8917.06,0
27,female,82085.37,0.12,500.0,car,9440.67,11.37,15239.87,2217.89,0,4,1245.67,3814.25,0
59,male,40942.23,0.39,14325.87,education,3685.9,7.5,13632.78,6830.52,1,3,5394.2,5202.49,1
19,male,22013.7,1.78,9163.3,education,1776.26,5.01,5324.03,2566.94,1,10,2721.18,8546.06,1
59,female,46258.55,16.61,500.0,medical,4554.51,1.43,16413.1,3637.0,1,4,-616.72,8346.68,0
33,male,25627.59,1.65,7714.28,furniture,2947.26,4.58,8178.63,2298.92,4,11,-789.71,8500.39,0
58,male,31468.39,3.95,4791.73,other,3125.98,4.87,5408.54,1479.91,0,8,6540.38,6036.63,0
46,female,52146.6,0.26,24605.42,education,12897.99,3.7,20540.21,5730.83,1,4,-156.28,0.0,1
62,female,55000.48,1.72,500.0,education,7994.84,2.39,15554.43,8092.37,1,7,2818.19,9.08,0
56,female,33800.98,1.74,500.0,other,1939.06,2.45,10835.8,1772.43,1,2,6052.72,6767.0,1
49,female,62773.29,4.8,20879.76,education,4691.9,0.23,23166.93,9657.05,0,10,3626.32,8988.76,0
59,female,65835.14,1.32,22854.11,car,5515.42,2.71,23776.28,856.62,1,11,-272.93,8211.62,1
73,female,70853.43,10.01,6040.14,furniture,36605.83,6.74,28311.01,15058.18,0,4,-1047.08,0.0,1
51,male,54529.44,0.51,6943.31,business,6239.42,1.4,9962.57,3901.88,1,2,7609.67,3093.0,0
27,male,69541.72,8.2,16929.88,furniture,10918.05,0.7,10024.89,1025.16,1,5,-1123.49,0.0,0
24,male,11145.63,0.51,500.0,furniture,339.56,4.81,4097.93,1375.42,0,9,340.19,0.0,0
49,male,39277.68,7.83,500.0,electronics,4731.42,9.6,7635.34,2175.05,2,7,3117.51,4488.88,0
42,female,29393.91,2.54,9754.13,education,9301.61,0.29,4286.86,1734.6,3,1,1343.36,12148.94,1
52,female,47146.07,18.76,24399.12,car,4743.55,1.11,7189.54,239.63,0,1,3721.42,4598.82,0
56,female,34713.91,0.35,8514.16,education,10757.15,5.01,7814.8,4905.63,1,3,-2403.32,15448.81,1
28,female,42009.16,3.87,12807.49,medical,3171.96,14.64,20866.57,5361.57,0,9,1368.8,3015.38,0
60,female,78879.15,14.22,21070.31,education,11747.67,5.12,12849.74,1311.99,0,3,4033.07,4187.3,0
74,female,41945.04,3.25,28855.08,business,6654.12,4.38,9203.36,2592.92,1,10,4043.22,0.0,1
36,female,52448.26,11.2,7385.21,business,4832.26,27.94,24561.19,6972.4,1,4,282.64,1916.54,0
70,female,40819.15,0.6,11865.31,education,6725.54,13.25,19810.48,4320.68,0,10,-1065.13,0.0,0
70,male,46362.84,1.57,26576.44,other,11216.93,3.23,8880.22,1749.37,1,11,2641.14,0.0,1
41,male,45108.3,1.4,500.0,business,11249.83,17.5,20397.12,1549.36,0,9,-1937.39,0.0,0
63,female,53069.83,3.03,20220.65,medical,17863.9,8.2,8255.92,3602.93,3,2,5852.81,4511.65,1
71,female,65975.54,2.01,3853.48,business,9394.69,2.33,26694.66,2474.74,2,1,2472.23,0.0,0
66,male,74653.09,0.12,12819.78,other,19439.92,1.04,7853.75,2407.75,0,2,-90.43,1000.76,0
40,female,50573.16,4.09,10059.05,education,5262.56,1.38,13282.93,7979.65,2,7,-1163.5,6459.22,1
55,male,55611.84,1.76,4335.91,furniture,19943.75,3.35,11063.09,2691.0,0,8,100.83,0.0,0
51,female,24284.44,11.8,4135.18,furniture,1808.98,0.97,9267.02,4188.54,0,11,-2685.79,4486.22,0
41,female,43418.22,1.28,14211.31,other,9818.87,18.51,4620.67,1190.23,1,11,3484.34,9088.45,0
54,male,61925.21,5.58,19964.31,medical,7663.36,1.79,17708.18,8721.06,1,4,-408.54,9607.36,1
71,male,60587.44,3.06,10962.11,electronics,5651.58,15.3,22943.95,10689.01,1,5,3199.02,7099.4,0
19,female,48808.98,8.8,12560.91,education,3151.88,6.39,5792.74,3000.35,2,9,3612.64,3686.91,0
69,male,60955.09,0.97,16569.39,car,15826.95,14.73,27975.95,17546.13,1,9,4897.99,257.57,1
38,male,53833.8,0.44,4227.05,other,3592.3,0.6,13161.23,2329.0,2,4,2755.54,3505.85,1
65,male,66605.51,0.64,17917.54,education,18664.19,4.77,11063.6,3889.97,0,1,5375.7,13920.78,0
24,male,50208.46,0.39,18554.74,electronics,12012.77,1.49,9548.94,4911.2,3,2,6158.33,5638.4,0
68,male,38597.43,4.17,32829.01,furniture,5955.54,24.95,9092.1,910.43,1,10,2774.65,3358.71,0
43,female,51045.14,1.49,8991.17,car,17904.43,12.74,9154.95,2733.88,0,4,2955.58,7382.16,0
70,female,8000.0,6.75,8335.35,medical,1954.72,1.94,2433.85,596.5,1,8,327.58,4298.35,1
42,female,51891.94,3.0,18151.73,furniture,1838.29,19.18,18326.82,14574.78,0,9,-962.87,5354.76,0
60,female,8000.0,10.8,18552.83,car,1492.19,8.14,2186.98,1932.65,1,10,5846.22,2519.7,1
51,female,13977.66,1.66,7719.3,other,3199.89,5.75,3785.33,611.9,0,6,3817.23,1510.37,1
29,male,53131.83,1.0,8774.7,education,6477.25,11.53,21926.44,11812.86,0,8,4060.49,9976.0,1
32,female,53595.53,4.87,16329.05,car,8538.88,5.27,11812.81,3239.17,3,3,227.87,0.0,0
48,male,24076.28,0.0,5379.33,electronics,4993.55,11.03,8405.21,6028.69,0,11,6871.76,6871.61,1
45,female,32182.16,13.76,8715.73,education,4809.22,6.48,14712.68,6635.47,0,10,1314.16,1139.48,1
53,female,69669.74,0.07,12716.74,furniture,7369.61,0.41,13140.11,5538.81,0,5,-405.52,0.0,1
63,male,36287.46,3.39,19967.51,other,2466.07,3.13,12626.59,4143.04,0,5,278.98,0.0,1
62,male,85372.57,4.14,7163.21,other,29024.28,5.21,40909.57,9713.26,0,9,6713.57,3783.72,1
21,male,44965.44,6.88,500.0,other,6034.18,6.63,14025.54,5481.78,1,5,-1333.14,4608.88,0
46,female,52344.65,1.42,500.0,education,11348.99,1.2,25688.61,15679.03,0,8,-253.37,8440.03,0
26,female,74103.74,2.46,1924.7,other,9137.67,8.35,16600.6,5699.05,1,1,10695.53,8848.11,0
47,male,47358.49,1.1,1494.66,electronics,12624.49,5.77,15425.49,8334.52,1,3,4823.11,0.0,0
48,female,26957.81,0.5,10763.11,education,3880.72,10.29,6049.72,4102.38,2,9,-199.17,6265.02,1
74,female,43024.91,5.59,2488.96,medical,12527.65,11.76,4366.5,3219.11,1,11,-1244.34,8371.26,1
40,female,44359.01,4.5,6377.96,education,8011.88,14.54,22131.74,8886.42,2,1,-3018.09,5313.54,0
43,male,20434.65,10.11,5807.31,medical,687.47,3.02,4005.68,682.44,2,9,2291.34,7014.65,0
47,male,40395.02,1.36,8475.94,car,3807.4,3.1,19762.89,15747.62,0,1,4184.06,0.0,0
25,female,31640.54,0.93,22580.03,education,5187.33,10.74,11428.98,4923.28,2,10,6556.39,0.0,1
21,female,61638.44,0.92,17295.58,medical,9739.32,0.7,28450.67,8237.29,0,3,-3681.95,12196.28,0
58,female,45623.01,0.09,12129.04,furniture,12453.98,5.0,22212.98,5021.01,1,4,-1976.14,2321.75,0
35,female,39909.68,4.18,8311.79,electronics,10435.84,1.14,13055.72,886.84,1,8,1641.35,17338.62,1
38,male,43088.73,0.01,8534.14,other,7859.13,2.49,21539.04,10907.87,0,10,10363.01,0.0,0
74,male,49016.2,1.93,14621.97,business,5760.75,22.02,19946.26,5043.62,1,5,4657.71,13382.63,0
32,male,56102.66,2.43,16673.35,electronics,2836.42,1.25,17365.22,5268.8,1,4,3118.4,335.77,0
69,female,27005.18,2.81,4739.06,electronics,2416.08,1.21,9775.26,3275.58,0,11,-1674.77,9174.62,1
53,female,26251.42,13.41,12291.85,furniture,2661.35,6.85,4665.1,3381.21,1,11,-4359.96,2227.71,0
33,female,64884.23,0.0,500.0,medical,7570.58,0.16,6774.76,3745.09,2,6,2116.55,4694.07,0
72,female,37577.94,0.78,13693.71,car,5042.03,0.66,7617.64,3847.11,1,1,1701.89,7573.26,1
53,male,19496.84,5.25,18097.19,furniture,1422.49,9.24,5341.91,3216.36,1,11,1196.58,319.88,0
35,male,52988.63,6.26,9759.45,car,9330.01,9.11,10132.54,3833.55,1,7,858.7,8806.64,1
43,female,53340.66,7.72,26532.22,medical,2304.95,1.99,16301.67,3344.18,1,7,-245.06,2404.76,0
39,male,17447.13,5.4,4950.09,other,1377.02,8.28,6336.41,1392.25,0,2,-932.93,5068.3,0
66,male,49130.67,1.4,13739.52,car,6956.3,5.26,17800.9,10827.11,0,11,6168.52,0.0,0
44,female,58240.5,4.94,11713.4,other,4386.29,0.07,26645.36,11452.77,0,8,-659.58,1975.99,0
20,male,51738.96,7.49,11197.62,other,2511.37,0.03,25172.43,6929.06,0,3,1171.56,11581.25,0
57,male,56375.67,6.28,11085.42,education,19229.55,7.17,25722.98,19096.53,0,5,1882.77,8168.06,1
61,male,19723.16,0.53,12856.84,car,3742.44,2.15,6865.04,4010.07,1,4,4118.84,9319.27,0
40,female,50958.72,1.03,18783.67,business,5303.1,3.79,9290.06,4538.02,0,10,-555.49,4319.91,0
70,male,39552.84,0.66,23021.89,education,9617.88,0.13,18881.76,8781.8,2,6,4934.2,14057.65,1
42,female,36309.78,7.62,11982.0,medical,9040.67,5.76,6170.63,1915.01,0,10,261.0,5730.63,0
33,female,60670.0,3.03,18522.53,electronics,9560.24,4.22,9741.84,4537.69,1,8,1514.31,39.4,0
57,male,71626.94,1.53,6385.86,education,18372.01,5.62,16261.3,5506.1,3,5,6929.3,9130.85,1
25,female,77298.66,0.72,18127.64,other,6499.56,1.65,25465.44,7759.73,2,5,-907.68,9535.59,1
74,female,68666.54,0.33,5904.07,business,10894.68,0.22,25584.4,2052.02,2,9,4162.71,7777.55,0
56,female,43024.78,5.0,20725.28,business,11142.13,0.89,4531.24,3166.23,0,6,5013.83,1582.4,1
36,female,51348.96,0.36,29685.13,other,5996.68,8.52,21115.15,11752.23,0,8,2929.69,5688.83,0
22,male,58802.81,3.47,11023.33,education,19638.52,16.55,9996.94,4259.08,0,2,1647.41,12359.95,0
51,male,47181.2,1.18,500.0,furniture,5361.73,1.12,10313.53,5391.47,2,5,8377.11,6865.3,1
51,female,47353.76,0.59,7615.42,other,5905.12,13.72,10836.18,8273.71,0,7,1958.46,0.0,1
63,female,59827.56,0.02,21855.0,car,6240.24,6.13,13938.53,4816.01,0,4,2612.23,227.42,1
34,male,43932.91,1.8,16424.61,education,5579.08,19.78,17755.36,2719.73,2,10,990.42,0.0,1
30,male,31872.84,2.16,13991.31,medical,2091.69,0.5,3709.29,2126.59,0,3,2453.25,0.0,0
41,female,37539.48,9.66,20069.35,medical,6828.85,6.41,6704.82,2597.34,3,10,4892.35,0.0,0
64,male,56410.39,1.8,15875.63,business,12481.38,7.95,6144.65,2209.19,0,1,1174.08,15343.47,0
69,male,45053.88,0.65,21741.8,electronics,5232.34,0.8,18531.55,1616.74,1,5,-4325.59,0.0,1
